transcript_id	gene_id	gene_name
gnl|WGS:JAKSZP|L0F63_004362-T1_mrna	L0F63_004362	L0F63_004362
gnl|WGS:JAKSZP|L0F63_004377-T1_mrna	L0F63_004377	L0F63_004377
unassigned_transcript_1466	L0F63_004378	L0F63_004378
unassigned_transcript_1467	L0F63_004393	L0F63_004393
unassigned_transcript_1468	L0F63_004425	L0F63_004425
unassigned_transcript_1469	L0F63_004451	L0F63_004451
gnl|WGS:JAKSZP|L0F63_004490-T1_mrna	L0F63_004490	L0F63_004490
gnl|WGS:JAKSZP|L0F63_004519-T1_mrna	L0F63_004519	L0F63_004519
gnl|WGS:JAKSZP|L0F63_004523-T1_mrna	L0F63_004523	L0F63_004523
gnl|WGS:JAKSZP|L0F63_004548-T1_mrna	L0F63_004548	L0F63_004548
unassigned_transcript_1470	L0F63_004557	L0F63_004557
gnl|WGS:JAKSZP|L0F63_004567-T1_mrna	L0F63_004567	L0F63_004567
gnl|WGS:JAKSZP|L0F63_004576-T1_mrna	L0F63_004576	L0F63_004576
unassigned_transcript_1471	L0F63_004588	L0F63_004588
unassigned_transcript_1472	L0F63_004589	L0F63_004589
unassigned_transcript_1473	L0F63_004594	L0F63_004594
gnl|WGS:JAKSZP|L0F63_004603-T1_mrna	L0F63_004603	L0F63_004603
unassigned_transcript_1474	L0F63_004604	L0F63_004604
gnl|WGS:JAKSZP|L0F63_004611-T1_mrna	L0F63_004611	L0F63_004611
unassigned_transcript_1475	L0F63_004632	L0F63_004632
unassigned_transcript_1476	L0F63_004633	L0F63_004633
unassigned_transcript_1477	L0F63_004643	L0F63_004643
gnl|WGS:JAKSZP|L0F63_004667-T1_mrna	L0F63_004667	L0F63_004667
gnl|WGS:JAKSZP|L0F63_004668-T1_mrna	L0F63_004668	L0F63_004668
gnl|WGS:JAKSZP|L0F63_004678-T1_mrna	L0F63_004678	L0F63_004678
gnl|WGS:JAKSZP|L0F63_004721-T1_mrna	L0F63_004721	L0F63_004721
gnl|WGS:JAKSZP|L0F63_004737-T1_mrna	L0F63_004737	L0F63_004737
gnl|WGS:JAKSZP|L0F63_004738-T1_mrna	L0F63_004738	L0F63_004738
unassigned_transcript_1478	L0F63_004751	L0F63_004751
unassigned_transcript_1479	L0F63_004770	L0F63_004770
gnl|WGS:JAKSZP|L0F63_004799-T1_mrna	L0F63_004799	L0F63_004799
unassigned_transcript_1480	L0F63_004803	L0F63_004803
gnl|WGS:JAKSZP|L0F63_004804-T1_mrna	L0F63_004804	L0F63_004804
unassigned_transcript_1481	L0F63_004825	L0F63_004825
gnl|WGS:JAKSZP|L0F63_004845-T1_mrna	L0F63_004845	L0F63_004845
gnl|WGS:JAKSZP|L0F63_004858-T1_mrna	L0F63_004858	L0F63_004858
gnl|WGS:JAKSZP|L0F63_004892-T1_mrna	L0F63_004892	L0F63_004892
gnl|WGS:JAKSZP|L0F63_004893-T1_mrna	L0F63_004893	L0F63_004893
gnl|WGS:JAKSZP|L0F63_004913-T1_mrna	L0F63_004913	L0F63_004913
gnl|WGS:JAKSZP|L0F63_004937-T1_mrna	L0F63_004937	L0F63_004937
unassigned_transcript_1482	L0F63_004982	L0F63_004982
gnl|WGS:JAKSZP|L0F63_004992-T1_mrna	L0F63_004992	L0F63_004992
gnl|WGS:JAKSZP|L0F63_005003-T1_mrna	L0F63_005003	L0F63_005003
unassigned_transcript_1483	L0F63_005013	L0F63_005013
unassigned_transcript_1484	L0F63_005063	L0F63_005063
gnl|WGS:JAKSZP|L0F63_005085-T1_mrna	L0F63_005085	L0F63_005085
unassigned_transcript_1485	L0F63_005100	L0F63_005100
gnl|WGS:JAKSZP|L0F63_005101-T1_mrna	L0F63_005101	L0F63_005101
gnl|WGS:JAKSZP|L0F63_005116-T1_mrna	L0F63_005116	L0F63_005116
gnl|WGS:JAKSZP|L0F63_005129-T1_mrna	L0F63_005129	L0F63_005129
gnl|WGS:JAKSZP|L0F63_005160-T1_mrna	L0F63_005160	L0F63_005160
gnl|WGS:JAKSZP|L0F63_005179-T1_mrna	L0F63_005179	L0F63_005179
gnl|WGS:JAKSZP|L0F63_005180-T1_mrna	L0F63_005180	L0F63_005180
gnl|WGS:JAKSZP|L0F63_005202-T1_mrna	L0F63_005202	L0F63_005202
unassigned_transcript_1486	L0F63_005203	L0F63_005203
unassigned_transcript_1487	L0F63_005210	L0F63_005210
unassigned_transcript_1488	L0F63_005235	L0F63_005235
gnl|WGS:JAKSZP|L0F63_005244-T1_mrna	L0F63_005244	L0F63_005244
gnl|WGS:JAKSZP|L0F63_005245-T1_mrna	L0F63_005245	L0F63_005245
gnl|WGS:JAKSZP|L0F63_005255-T1_mrna	L0F63_005255	L0F63_005255
gnl|WGS:JAKSZP|L0F63_005264-T1_mrna	L0F63_005264	L0F63_005264
gnl|WGS:JAKSZP|L0F63_005295-T1_mrna	L0F63_005295	L0F63_005295
unassigned_transcript_1489	L0F63_005299	L0F63_005299
unassigned_transcript_1490	L0F63_005312	L0F63_005312
gnl|WGS:JAKSZP|L0F63_005319-T1_mrna	L0F63_005319	L0F63_005319
gnl|WGS:JAKSZP|L0F63_005332-T1_mrna	L0F63_005332	L0F63_005332
unassigned_transcript_1491	L0F63_005349	L0F63_005349
gnl|WGS:JAKSZP|L0F63_005359-T1_mrna	L0F63_005359	L0F63_005359
gnl|WGS:JAKSZP|L0F63_005363-T1_mrna	L0F63_005363	L0F63_005363
gnl|WGS:JAKSZP|L0F63_005383-T1_mrna	L0F63_005383	L0F63_005383
unassigned_transcript_1492	L0F63_005384	L0F63_005384
gnl|WGS:JAKSZP|L0F63_005389-T1_mrna	L0F63_005389	L0F63_005389
gnl|WGS:JAKSZP|L0F63_005407-T1_mrna	L0F63_005407	L0F63_005407
gnl|WGS:JAKSZP|L0F63_005414-T1_mrna	L0F63_005414	L0F63_005414
gnl|WGS:JAKSZP|L0F63_005457-T1_mrna	L0F63_005457	L0F63_005457
gnl|WGS:JAKSZP|L0F63_005489-T1_mrna	L0F63_005489	L0F63_005489
gnl|WGS:JAKSZP|L0F63_005490-T1_mrna	L0F63_005490	L0F63_005490
unassigned_transcript_1493	L0F63_005496	L0F63_005496
gnl|WGS:JAKSZP|L0F63_005512-T1_mrna	L0F63_005512	L0F63_005512
gnl|WGS:JAKSZP|L0F63_005534-T1_mrna	L0F63_005534	L0F63_005534
gnl|WGS:JAKSZP|L0F63_005536-T1_mrna	L0F63_005536	L0F63_005536
unassigned_transcript_1494	L0F63_005543	L0F63_005543
gnl|WGS:JAKSZP|L0F63_005569-T1_mrna	L0F63_005569	L0F63_005569
gnl|WGS:JAKSZP|L0F63_005579-T1_mrna	L0F63_005579	L0F63_005579
gnl|WGS:JAKSZP|L0F63_005580-T1_mrna	L0F63_005580	L0F63_005580
gnl|WGS:JAKSZP|L0F63_005589-T1_mrna	L0F63_005589	L0F63_005589
unassigned_transcript_1495	L0F63_005590	L0F63_005590
gnl|WGS:JAKSZP|L0F63_005629-T1_mrna	L0F63_005629	L0F63_005629
gnl|WGS:JAKSZP|L0F63_005655-T1_mrna	L0F63_005655	L0F63_005655
gnl|WGS:JAKSZP|L0F63_005657-T1_mrna	L0F63_005657	L0F63_005657
unassigned_transcript_1496	L0F63_005705	L0F63_005705
unassigned_transcript_1497	L0F63_005708	L0F63_005708
unassigned_transcript_1498	L0F63_005730	L0F63_005730
gnl|WGS:JAKSZP|L0F63_005731-T1_mrna	L0F63_005731	L0F63_005731
unassigned_transcript_1499	L0F63_005753	L0F63_005753
gnl|WGS:JAKSZP|L0F63_005762-T1_mrna	L0F63_005762	L0F63_005762
gnl|WGS:JAKSZP|L0F63_005767-T1_mrna	L0F63_005767	L0F63_005767
gnl|WGS:JAKSZP|L0F63_005794-T1_mrna	L0F63_005794	L0F63_005794
gnl|WGS:JAKSZP|L0F63_005813-T1_mrna	L0F63_005813	L0F63_005813
unassigned_transcript_1500	L0F63_005814	L0F63_005814
gnl|WGS:JAKSZP|L0F63_005839-T1_mrna	L0F63_005839	L0F63_005839
gnl|WGS:JAKSZP|L0F63_005855-T1_mrna	L0F63_005855	L0F63_005855
gnl|WGS:JAKSZP|L0F63_005856-T1_mrna	L0F63_005856	L0F63_005856
gnl|WGS:JAKSZP|L0F63_005861-T1_mrna	L0F63_005861	L0F63_005861
gnl|WGS:JAKSZP|L0F63_005869-T1_mrna	L0F63_005869	L0F63_005869
gnl|WGS:JAKSZP|L0F63_005875-T1_mrna	L0F63_005875	L0F63_005875
gnl|WGS:JAKSZP|L0F63_005901-T1_mrna	L0F63_005901	L0F63_005901
gnl|WGS:JAKSZP|L0F63_005930-T1_mrna	L0F63_005930	L0F63_005930
gnl|WGS:JAKSZP|L0F63_005936-T1_mrna	L0F63_005936	L0F63_005936
gnl|WGS:JAKSZP|L0F63_005956-T1_mrna	L0F63_005956	L0F63_005956
gnl|WGS:JAKSZP|L0F63_005976-T1_mrna	L0F63_005976	L0F63_005976
gnl|WGS:JAKSZP|L0F63_005993-T1_mrna	L0F63_005993	L0F63_005993
unassigned_transcript_1501	L0F63_006003	L0F63_006003
gnl|WGS:JAKSZP|L0F63_006014-T1_mrna	L0F63_006014	L0F63_006014
gnl|WGS:JAKSZP|L0F63_006043-T1_mrna	L0F63_006043	L0F63_006043
unassigned_transcript_1502	L0F63_006050	L0F63_006050
gnl|WGS:JAKSZP|L0F63_006054-T1_mrna	L0F63_006054	L0F63_006054
gnl|WGS:JAKSZP|L0F63_006067-T1_mrna	L0F63_006067	L0F63_006067
unassigned_transcript_1503	L0F63_006083	L0F63_006083
gnl|WGS:JAKSZP|L0F63_006137-T1_mrna	L0F63_006137	L0F63_006137
gnl|WGS:JAKSZP|L0F63_006177-T1_mrna	L0F63_006177	L0F63_006177
gnl|WGS:JAKSZP|L0F63_006186-T1_mrna	L0F63_006186	L0F63_006186
gnl|WGS:JAKSZP|L0F63_006188-T1_mrna	L0F63_006188	L0F63_006188
gnl|WGS:JAKSZP|L0F63_006222-T1_mrna	L0F63_006222	L0F63_006222
gnl|WGS:JAKSZP|L0F63_006234-T1_mrna	L0F63_006234	L0F63_006234
gnl|WGS:JAKSZP|L0F63_006240-T1_mrna	L0F63_006240	L0F63_006240
gnl|WGS:JAKSZP|L0F63_006279-T1_mrna	L0F63_006279	L0F63_006279
gnl|WGS:JAKSZP|L0F63_006285-T1_mrna	L0F63_006285	L0F63_006285
unassigned_transcript_1504	L0F63_006307	L0F63_006307
unassigned_transcript_1505	L0F63_006324	L0F63_006324
gnl|WGS:JAKSZP|L0F63_006325-T1_mrna	L0F63_006325	L0F63_006325
gnl|WGS:JAKSZP|L0F63_006337-T1_mrna	L0F63_006337	L0F63_006337
unassigned_transcript_1506	L0F63_006388	L0F63_006388
gnl|WGS:JAKSZP|L0F63_006412-T1_mrna	L0F63_006412	L0F63_006412
gnl|WGS:JAKSZP|L0F63_006423-T1_mrna	L0F63_006423	L0F63_006423
gnl|WGS:JAKSZP|L0F63_006434-T1_mrna	L0F63_006434	L0F63_006434
unassigned_transcript_1507	L0F63_006444	L0F63_006444
gnl|WGS:JAKSZP|L0F63_006446-T1_mrna	L0F63_006446	L0F63_006446
unassigned_transcript_1508	L0F63_006447	L0F63_006447
gnl|WGS:JAKSZP|L0F63_006453-T1_mrna	L0F63_006453	L0F63_006453
gnl|WGS:JAKSZP|L0F63_006454-T1_mrna	L0F63_006454	L0F63_006454
gnl|WGS:JAKSZP|L0F63_006469-T1_mrna	L0F63_006469	L0F63_006469
gnl|WGS:JAKSZP|L0F63_006488-T1_mrna	L0F63_006488	L0F63_006488
gnl|WGS:JAKSZP|L0F63_006516-T1_mrna	L0F63_006516	L0F63_006516
gnl|WGS:JAKSZP|L0F63_006521-T1_mrna	L0F63_006521	L0F63_006521
gnl|WGS:JAKSZP|L0F63_006522-T1_mrna	L0F63_006522	L0F63_006522
gnl|WGS:JAKSZP|L0F63_006530-T1_mrna	L0F63_006530	L0F63_006530
gnl|WGS:JAKSZP|L0F63_006585-T1_mrna	L0F63_006585	L0F63_006585
gnl|WGS:JAKSZP|L0F63_006617-T1_mrna	L0F63_006617	L0F63_006617
gnl|WGS:JAKSZP|L0F63_006621-T1_mrna	L0F63_006621	L0F63_006621
gnl|WGS:JAKSZP|L0F63_006629-T1_mrna	L0F63_006629	L0F63_006629
gnl|WGS:JAKSZP|L0F63_006655-T1_mrna	L0F63_006655	L0F63_006655
gnl|WGS:JAKSZP|L0F63_006687-T1_mrna	L0F63_006687	L0F63_006687
gnl|WGS:JAKSZP|L0F63_006689-T1_mrna	L0F63_006689	L0F63_006689
gnl|WGS:JAKSZP|L0F63_006706-T1_mrna	L0F63_006706	L0F63_006706
gnl|WGS:JAKSZP|L0F63_006748-T1_mrna	L0F63_006748	L0F63_006748
unassigned_transcript_1509	L0F63_006769	L0F63_006769
gnl|WGS:JAKSZP|L0F63_006779-T1_mrna	L0F63_006779	L0F63_006779
gnl|WGS:JAKSZP|L0F63_006785-T1_mrna	L0F63_006785	L0F63_006785
gnl|WGS:JAKSZP|L0F63_006790-T1_mrna	L0F63_006790	L0F63_006790
gnl|WGS:JAKSZP|L0F63_006792-T1_mrna	L0F63_006792	L0F63_006792
gnl|WGS:JAKSZP|L0F63_006801-T1_mrna	L0F63_006801	L0F63_006801
unassigned_transcript_1510	L0F63_006811	L0F63_006811
gnl|WGS:JAKSZP|L0F63_006818-T1_mrna	L0F63_006818	L0F63_006818
gnl|WGS:JAKSZP|L0F63_006851-T1_mrna	L0F63_006851	L0F63_006851
unassigned_transcript_1511	L0F63_006855	L0F63_006855
unassigned_transcript_1512	L0F63_006861	L0F63_006861
unassigned_transcript_1513	L0F63_006867	L0F63_006867
gnl|WGS:JAKSZP|L0F63_006886-T1_mrna	L0F63_006886	L0F63_006886
gnl|WGS:JAKSZP|L0F63_006932-T1_mrna	L0F63_006932	L0F63_006932
gnl|WGS:JAKSZP|L0F63_006933-T1_mrna	L0F63_006933	L0F63_006933
gnl|WGS:JAKSZP|L0F63_006984-T1_mrna	L0F63_006984	L0F63_006984
gnl|WGS:JAKSZP|L0F63_007007-T1_mrna	L0F63_007007	L0F63_007007
unassigned_transcript_1514	L0F63_007008	L0F63_007008
gnl|WGS:JAKSZP|L0F63_007024-T1_mrna	L0F63_007024	L0F63_007024
gnl|WGS:JAKSZP|L0F63_007034-T1_mrna	L0F63_007034	L0F63_007034
gnl|WGS:JAKSZP|L0F63_007040-T1_mrna	L0F63_007040	L0F63_007040
unassigned_transcript_1515	L0F63_007043	L0F63_007043
gnl|WGS:JAKSZP|L0F63_007059-T1_mrna	L0F63_007059	L0F63_007059
gnl|WGS:JAKSZP|L0F63_007068-T1_mrna	L0F63_007068	L0F63_007068
gnl|WGS:JAKSZP|L0F63_007077-T1_mrna	L0F63_007077	L0F63_007077
gnl|WGS:JAKSZP|L0F63_007078-T1_mrna	L0F63_007078	L0F63_007078
unassigned_transcript_1516	L0F63_007097	L0F63_007097
gnl|WGS:JAKSZP|L0F63_007134-T1_mrna	L0F63_007134	L0F63_007134
unassigned_transcript_1517	L0F63_007169	L0F63_007169
gnl|WGS:JAKSZP|L0F63_007196-T1_mrna	L0F63_007196	L0F63_007196
unassigned_transcript_1518	L0F63_007249	L0F63_007249
gnl|WGS:JAKSZP|L0F63_007255-T1_mrna	L0F63_007255	L0F63_007255
gnl|WGS:JAKSZP|L0F63_007297-T1_mrna	L0F63_007297	L0F63_007297
gnl|WGS:JAKSZP|L0F63_007298-T1_mrna	L0F63_007298	L0F63_007298
gnl|WGS:JAKSZP|L0F63_007325-T1_mrna	L0F63_007325	L0F63_007325
gnl|WGS:JAKSZP|L0F63_007334-T1_mrna	L0F63_007334	L0F63_007334
unassigned_transcript_1519	L0F63_007349	L0F63_007349
gnl|WGS:JAKSZP|L0F63_007350-T1_mrna	L0F63_007350	L0F63_007350
gnl|WGS:JAKSZP|L0F63_007371-T1_mrna	L0F63_007371	L0F63_007371
gnl|WGS:JAKSZP|L0F63_007388-T1_mrna	L0F63_007388	L0F63_007388
unassigned_transcript_1520	L0F63_007392	L0F63_007392
gnl|WGS:JAKSZP|L0F63_007399-T1_mrna	L0F63_007399	L0F63_007399
gnl|WGS:JAKSZP|L0F63_007400-T1_mrna	L0F63_007400	L0F63_007400
gnl|WGS:JAKSZP|L0F63_007421-T1_mrna	L0F63_007421	L0F63_007421
gnl|WGS:JAKSZP|L0F63_007422-T1_mrna	L0F63_007422	L0F63_007422
gnl|WGS:JAKSZP|L0F63_007423-T1_mrna	L0F63_007423	L0F63_007423
gnl|WGS:JAKSZP|L0F63_007429-T1_mrna	L0F63_007429	L0F63_007429
gnl|WGS:JAKSZP|L0F63_007430-T1_mrna	L0F63_007430	L0F63_007430
gnl|WGS:JAKSZP|L0F63_007445-T1_mrna	L0F63_007445	L0F63_007445
unassigned_transcript_1521	L0F63_007452	L0F63_007452
unassigned_transcript_1522	L0F63_007463	L0F63_007463
unassigned_transcript_1523	L0F63_007464	L0F63_007464
gnl|WGS:JAKSZP|L0F63_007473-T1_mrna	L0F63_007473	L0F63_007473
gnl|WGS:JAKSZP|L0F63_007500-T1_mrna	L0F63_007500	L0F63_007500
gnl|WGS:JAKSZP|L0F63_007501-T1_mrna	L0F63_007501	L0F63_007501
unassigned_transcript_1524	L0F63_007515	L0F63_007515
gnl|WGS:JAKSZP|L0F63_000036-T1_mrna	L0F63_000036	L0F63_000036
gnl|WGS:JAKSZP|L0F63_000037-T1_mrna	L0F63_000037	L0F63_000037
gnl|WGS:JAKSZP|L0F63_000069-T1_mrna	L0F63_000069	L0F63_000069
unassigned_transcript_1525	L0F63_000070	L0F63_000070
gnl|WGS:JAKSZP|L0F63_000071-T1_mrna	L0F63_000071	L0F63_000071
unassigned_transcript_1526	L0F63_000072	L0F63_000072
gnl|WGS:JAKSZP|L0F63_000105-T1_mrna	L0F63_000105	L0F63_000105
gnl|WGS:JAKSZP|L0F63_000137-T1_mrna	L0F63_000137	L0F63_000137
unassigned_transcript_1527	L0F63_000138	L0F63_000138
unassigned_transcript_1528	L0F63_000168	L0F63_000168
gnl|WGS:JAKSZP|L0F63_000169-T1_mrna	L0F63_000169	L0F63_000169
unassigned_transcript_1529	L0F63_000170	L0F63_000170
unassigned_transcript_1530	L0F63_000200	L0F63_000200
gnl|WGS:JAKSZP|L0F63_000234-T1_mrna	L0F63_000234	L0F63_000234
unassigned_transcript_1531	L0F63_000254	L0F63_000254
gnl|WGS:JAKSZP|L0F63_000255-T1_mrna	L0F63_000255	L0F63_000255
gnl|WGS:JAKSZP|L0F63_000256-T1_mrna	L0F63_000256	L0F63_000256
unassigned_transcript_1532	L0F63_000257	L0F63_000257
gnl|WGS:JAKSZP|L0F63_000290-T1_mrna	L0F63_000290	L0F63_000290
gnl|WGS:JAKSZP|L0F63_000314-T1_mrna	L0F63_000314	L0F63_000314
unassigned_transcript_1533	L0F63_000341	L0F63_000341
unassigned_transcript_1534	L0F63_000342	L0F63_000342
unassigned_transcript_1535	L0F63_000343	L0F63_000343
gnl|WGS:JAKSZP|L0F63_000438-T1_mrna	L0F63_000438	L0F63_000438
unassigned_transcript_1536	L0F63_000462	L0F63_000462
gnl|WGS:JAKSZP|L0F63_000463-T1_mrna	L0F63_000463	L0F63_000463
unassigned_transcript_1537	L0F63_000464	L0F63_000464
unassigned_transcript_1538	L0F63_000465	L0F63_000465
gnl|WGS:JAKSZP|L0F63_000486-T1_mrna	L0F63_000486	L0F63_000486
gnl|WGS:JAKSZP|L0F63_000541-T1_mrna	L0F63_000541	L0F63_000541
gnl|WGS:JAKSZP|L0F63_000542-T1_mrna	L0F63_000542	L0F63_000542
gnl|WGS:JAKSZP|L0F63_000583-T1_mrna	L0F63_000583	L0F63_000583
gnl|WGS:JAKSZP|L0F63_000599-T1_mrna	L0F63_000599	L0F63_000599
unassigned_transcript_1539	L0F63_000626	L0F63_000626
unassigned_transcript_1540	L0F63_000627	L0F63_000627
gnl|WGS:JAKSZP|L0F63_000628-T1_mrna	L0F63_000628	L0F63_000628
gnl|WGS:JAKSZP|L0F63_000671-T1_mrna	L0F63_000671	L0F63_000671
gnl|WGS:JAKSZP|L0F63_000727-T1_mrna	L0F63_000727	L0F63_000727
gnl|WGS:JAKSZP|L0F63_000728-T1_mrna	L0F63_000728	L0F63_000728
unassigned_transcript_1541	L0F63_000761	L0F63_000761
unassigned_transcript_1542	L0F63_000779	L0F63_000779
gnl|WGS:JAKSZP|L0F63_000780-T1_mrna	L0F63_000780	L0F63_000780
gnl|WGS:JAKSZP|L0F63_000806-T1_mrna	L0F63_000806	L0F63_000806
unassigned_transcript_1543	L0F63_000807	L0F63_000807
gnl|WGS:JAKSZP|L0F63_000808-T1_mrna	L0F63_000808	L0F63_000808
gnl|WGS:JAKSZP|L0F63_000905-T1_mrna	L0F63_000905	L0F63_000905
gnl|WGS:JAKSZP|L0F63_000906-T1_mrna	L0F63_000906	L0F63_000906
gnl|WGS:JAKSZP|L0F63_000927-T1_mrna	L0F63_000927	L0F63_000927
gnl|WGS:JAKSZP|L0F63_000949-T1_mrna	L0F63_000949	L0F63_000949
gnl|WGS:JAKSZP|L0F63_000950-T1_mrna	L0F63_000950	L0F63_000950
unassigned_transcript_1544	L0F63_000951	L0F63_000951
gnl|WGS:JAKSZP|L0F63_000963-T1_mrna	L0F63_000963	L0F63_000963
unassigned_transcript_1545	L0F63_000964	L0F63_000964
unassigned_transcript_1546	L0F63_000993	L0F63_000993
gnl|WGS:JAKSZP|L0F63_001029-T1_mrna	L0F63_001029	L0F63_001029
gnl|WGS:JAKSZP|L0F63_001030-T1_mrna	L0F63_001030	L0F63_001030
gnl|WGS:JAKSZP|L0F63_001031-T1_mrna	L0F63_001031	L0F63_001031
unassigned_transcript_1547	L0F63_001052	L0F63_001052
gnl|WGS:JAKSZP|L0F63_001053-T1_mrna	L0F63_001053	L0F63_001053
gnl|WGS:JAKSZP|L0F63_001066-T1_mrna	L0F63_001066	L0F63_001066
gnl|WGS:JAKSZP|L0F63_001083-T1_mrna	L0F63_001083	L0F63_001083
gnl|WGS:JAKSZP|L0F63_001099-T1_mrna	L0F63_001099	L0F63_001099
gnl|WGS:JAKSZP|L0F63_001118-T1_mrna	L0F63_001118	L0F63_001118
gnl|WGS:JAKSZP|L0F63_001119-T1_mrna	L0F63_001119	L0F63_001119
gnl|WGS:JAKSZP|L0F63_001120-T1_mrna	L0F63_001120	L0F63_001120
gnl|WGS:JAKSZP|L0F63_001139-T1_mrna	L0F63_001139	L0F63_001139
unassigned_transcript_1548	L0F63_001202	L0F63_001202
gnl|WGS:JAKSZP|L0F63_001203-T1_mrna	L0F63_001203	L0F63_001203
gnl|WGS:JAKSZP|L0F63_001219-T1_mrna	L0F63_001219	L0F63_001219
unassigned_transcript_1549	L0F63_001220	L0F63_001220
gnl|WGS:JAKSZP|L0F63_001221-T1_mrna	L0F63_001221	L0F63_001221
gnl|WGS:JAKSZP|L0F63_001250-T1_mrna	L0F63_001250	L0F63_001250
unassigned_transcript_1550	L0F63_001251	L0F63_001251
gnl|WGS:JAKSZP|L0F63_001252-T1_mrna	L0F63_001252	L0F63_001252
gnl|WGS:JAKSZP|L0F63_001253-T1_mrna	L0F63_001253	L0F63_001253
gnl|WGS:JAKSZP|L0F63_001274-T1_mrna	L0F63_001274	L0F63_001274
gnl|WGS:JAKSZP|L0F63_001275-T1_mrna	L0F63_001275	L0F63_001275
unassigned_transcript_1551	L0F63_001276	L0F63_001276
gnl|WGS:JAKSZP|L0F63_001293-T1_mrna	L0F63_001293	L0F63_001293
gnl|WGS:JAKSZP|L0F63_001294-T1_mrna	L0F63_001294	L0F63_001294
gnl|WGS:JAKSZP|L0F63_001295-T1_mrna	L0F63_001295	L0F63_001295
gnl|WGS:JAKSZP|L0F63_001317-T1_mrna	L0F63_001317	L0F63_001317
gnl|WGS:JAKSZP|L0F63_001318-T1_mrna	L0F63_001318	L0F63_001318
gnl|WGS:JAKSZP|L0F63_001319-T1_mrna	L0F63_001319	L0F63_001319
gnl|WGS:JAKSZP|L0F63_001320-T1_mrna	L0F63_001320	L0F63_001320
gnl|WGS:JAKSZP|L0F63_001321-T1_mrna	L0F63_001321	L0F63_001321
gnl|WGS:JAKSZP|L0F63_001322-T1_mrna	L0F63_001322	L0F63_001322
gnl|WGS:JAKSZP|L0F63_001335-T1_mrna	L0F63_001335	L0F63_001335
gnl|WGS:JAKSZP|L0F63_001336-T1_mrna	L0F63_001336	L0F63_001336
gnl|WGS:JAKSZP|L0F63_001366-T1_mrna	L0F63_001366	L0F63_001366
unassigned_transcript_1552	L0F63_001382	L0F63_001382
gnl|WGS:JAKSZP|L0F63_001412-T1_mrna	L0F63_001412	L0F63_001412
gnl|WGS:JAKSZP|L0F63_001424-T1_mrna	L0F63_001424	L0F63_001424
gnl|WGS:JAKSZP|L0F63_001439-T1_mrna	L0F63_001439	L0F63_001439
gnl|WGS:JAKSZP|L0F63_001440-T1_mrna	L0F63_001440	L0F63_001440
gnl|WGS:JAKSZP|L0F63_001470-T1_mrna	L0F63_001470	L0F63_001470
gnl|WGS:JAKSZP|L0F63_001513-T1_mrna	L0F63_001513	L0F63_001513
gnl|WGS:JAKSZP|L0F63_001533-T1_mrna	L0F63_001533	L0F63_001533
unassigned_transcript_1553	L0F63_001534	L0F63_001534
gnl|WGS:JAKSZP|L0F63_001549-T1_mrna	L0F63_001549	L0F63_001549
gnl|WGS:JAKSZP|L0F63_001550-T1_mrna	L0F63_001550	L0F63_001550
gnl|WGS:JAKSZP|L0F63_001592-T1_mrna	L0F63_001592	L0F63_001592
gnl|WGS:JAKSZP|L0F63_001626-T1_mrna	L0F63_001626	L0F63_001626
gnl|WGS:JAKSZP|L0F63_001652-T1_mrna	L0F63_001652	L0F63_001652
unassigned_transcript_1554	L0F63_001691	L0F63_001691
gnl|WGS:JAKSZP|L0F63_001703-T1_mrna	L0F63_001703	L0F63_001703
gnl|WGS:JAKSZP|L0F63_001755-T1_mrna	L0F63_001755	L0F63_001755
gnl|WGS:JAKSZP|L0F63_001789-T1_mrna	L0F63_001789	L0F63_001789
gnl|WGS:JAKSZP|L0F63_001790-T1_mrna	L0F63_001790	L0F63_001790
gnl|WGS:JAKSZP|L0F63_001791-T1_mrna	L0F63_001791	L0F63_001791
gnl|WGS:JAKSZP|L0F63_001803-T1_mrna	L0F63_001803	L0F63_001803
gnl|WGS:JAKSZP|L0F63_001840-T1_mrna	L0F63_001840	L0F63_001840
unassigned_transcript_1555	L0F63_001850	L0F63_001850
unassigned_transcript_1556	L0F63_001851	L0F63_001851
gnl|WGS:JAKSZP|L0F63_001852-T1_mrna	L0F63_001852	L0F63_001852
gnl|WGS:JAKSZP|L0F63_001865-T1_mrna	L0F63_001865	L0F63_001865
gnl|WGS:JAKSZP|L0F63_001880-T1_mrna	L0F63_001880	L0F63_001880
gnl|WGS:JAKSZP|L0F63_001891-T1_mrna	L0F63_001891	L0F63_001891
unassigned_transcript_1557	L0F63_001892	L0F63_001892
gnl|WGS:JAKSZP|L0F63_001906-T1_mrna	L0F63_001906	L0F63_001906
gnl|WGS:JAKSZP|L0F63_001921-T1_mrna	L0F63_001921	L0F63_001921
gnl|WGS:JAKSZP|L0F63_001947-T1_mrna	L0F63_001947	L0F63_001947
gnl|WGS:JAKSZP|L0F63_001948-T1_mrna	L0F63_001948	L0F63_001948
gnl|WGS:JAKSZP|L0F63_001949-T1_mrna	L0F63_001949	L0F63_001949
gnl|WGS:JAKSZP|L0F63_001980-T1_mrna	L0F63_001980	L0F63_001980
gnl|WGS:JAKSZP|L0F63_001992-T1_mrna	L0F63_001992	L0F63_001992
gnl|WGS:JAKSZP|L0F63_001993-T1_mrna	L0F63_001993	L0F63_001993
gnl|WGS:JAKSZP|L0F63_002004-T1_mrna	L0F63_002004	L0F63_002004
