gene_id	gene_name	MCIC_FC_2024_111	MCIC_FD_2024_105	MCIC_FD_2024_204	MCIC_MD_2024_109	MCIC_MD_2024_113	MCIC_MD_2024_116
L0F63_005890	L0F63_005890	212	354	156	263	213	337
L0F63_005891	L0F63_005891	0	0	0	0	0	0
L0F63_005892	L0F63_005892	167	185	33	236	40	107
L0F63_005893	L0F63_005893	98	51	8	25	4	31
L0F63_005894	L0F63_005894	678	1158	171	1096	341	563
L0F63_005895	L0F63_005895	150	256	6	377	26	22
L0F63_005896	L0F63_005896	0	0	0	0	0	0
L0F63_005897	L0F63_005897	0	0	0	0	0	1
L0F63_005898	L0F63_005898	0	0	0	0	0	0
L0F63_005899	L0F63_005899	0	0	0	0	0	0
L0F63_005900	L0F63_005900	119	3538	23	1900	60	26
L0F63_005901	L0F63_005901	764	1321	275	1240	279	646
L0F63_005902	L0F63_005902	152	438	6	617	55	99
L0F63_005903	L0F63_005903	0	0	0	0	0	0
L0F63_005904	L0F63_005904	3	1	6	0	0	0
L0F63_005905	L0F63_005905	295	2122	68	2435	83	150
L0F63_005906	L0F63_005906	12	1	2	5	0	0
L0F63_005907	L0F63_005907	0	0	0	0.5	0	0
L0F63_005908	L0F63_005908	522	1397	174	1123	293	418
L0F63_005909	L0F63_005909	0	0	0	0	0	0
L0F63_005910	L0F63_005910	66	234	34	248	37	37
L0F63_005911	L0F63_005911	266	936	61	1071	90	221
L0F63_005912	L0F63_005912	0	0	0	0	0	0
L0F63_005913	L0F63_005913	1053	3339	352	2628	428	798
L0F63_005914	L0F63_005914	142	1336	13	851	19	57
L0F63_005915	L0F63_005915	39	130	3	195	6	35
L0F63_005916	L0F63_005916	0	0	0	0	0	0
L0F63_005917	L0F63_005917	1.195	1.321	0	0	1.14	3.636
L0F63_005918	L0F63_005918	1	0	0	0	0	0
L0F63_005919	L0F63_005919	1878	4372	438	4490	1095	1380
L0F63_005920	L0F63_005920	1064	2406	193	2670	680	815
L0F63_005921	L0F63_005921	764	883	124	965	254	536
L0F63_005922	L0F63_005922	855	1325	446	1230	462	880
L0F63_005923	L0F63_005923	0	0	0	0	0	0
L0F63_005924	L0F63_005924	0	0	0	0	0	0
L0F63_005925	L0F63_005925	0	0	0	0	0	0
L0F63_005926	L0F63_005926	0	0	0	0	0	0
L0F63_005927	L0F63_005927	1722	3364	1478	2288	1534	2035
L0F63_005928	L0F63_005928	1301	2027	583	1890	1758	1342
L0F63_005929	L0F63_005929	0	0	0	0	0	0
L0F63_005930	L0F63_005930	100	72	11	4	5	144
L0F63_005931	L0F63_005931	152	342	23	416	57	150
L0F63_005932	L0F63_005932	677	762	210	803	295	555
L0F63_005933	L0F63_005933	1345	1667	439	1430	745	1356
L0F63_005934	L0F63_005934	0	0	0	0	0	0
L0F63_005935	L0F63_005935	198	910	74	663	115	165
L0F63_005936	L0F63_005936	177	350	26	444	28	87
L0F63_005937	L0F63_005937	546	2167	51	1825	443	495
L0F63_005938	L0F63_005938	28	39	5	49	9	15
L0F63_005939	L0F63_005939	213	350	40	293	98	169
L0F63_005940	L0F63_005940	63	82	56	198	53	38
L0F63_005941	L0F63_005941	100	162	33	193	40	101
L0F63_005942	L0F63_005942	0	0	0	0	0	0
L0F63_005943	L0F63_005943	0	0	0	0	0	0
L0F63_005944	L0F63_005944	79.094	48	27.999	41	97	181.216
L0F63_005945	L0F63_005945	83	194	4	261	7	31
L0F63_005946	L0F63_005946	21	54	6	46	3	6
L0F63_005947	L0F63_005947	554	2	391	13	198	837
L0F63_005948	L0F63_005948	0	0	0	0	0	0
L0F63_005949	L0F63_005949	2162	2499	3878	2866	2313	1541
L0F63_005950	L0F63_005950	448	400	237	486	392	383
L0F63_005951	L0F63_005951	0	0	0	0	0	0
L0F63_005952	L0F63_005952	0	0	0	0	0	0
L0F63_005953	L0F63_005953	186	2051	18	2404	302	189
L0F63_005954	L0F63_005954	644	1996	144	2419	491	485
L0F63_005955	L0F63_005955	2	12	0	23	1	4
L0F63_005956	L0F63_005956	7935	14620	2229	22653	5815	6267
L0F63_005957	L0F63_005957	37	47	23	36	28	26
L0F63_005958	L0F63_005958	11	29	7	28	16	18
L0F63_005959	L0F63_005959	16	1	130	3	32	28
L0F63_005960	L0F63_005960	36	103	5	212	9	10
L0F63_005961	L0F63_005961	156	942	55	1156	324	139
L0F63_005962	L0F63_005962	0	0	0	0	0	0
L0F63_005963	L0F63_005963	160	935	42	932	149	120
L0F63_005964	L0F63_005964	0	0	0	0	0	0
L0F63_005965	L0F63_005965	2996	4998	1107	4657	2278	2795
L0F63_005966	L0F63_005966	97472	357	48925	285	83289	117795
L0F63_005967	L0F63_005967	0	0	0	0	0	0
L0F63_005968	L0F63_005968	99	457	19	701	73	99
L0F63_005969	L0F63_005969	0	0	0	0	0	0
L0F63_005970	L0F63_005970	94	411	5	202	30	66
L0F63_005971	L0F63_005971	1	4	0	9	123	0
L0F63_005972	L0F63_005972	0	0	0	0	0	0
L0F63_005973	L0F63_005973	982	2763	276	2517	676	977
L0F63_005974	L0F63_005974	0	0	0	0	0	0
L0F63_005975	L0F63_005975	380	1075	83	987	248	351
L0F63_005976	L0F63_005976	209	383	45	497	120	158
L0F63_005977	L0F63_005977	0	0	0	0	0	0
L0F63_005978	L0F63_005978	63	92	24	73	54	87
L0F63_005979	L0F63_005979	760	924	235	843	525	766
L0F63_005980	L0F63_005980	0	0	0	0	0	0
L0F63_005981	L0F63_005981	3564	6331	3646	9442	2925	3380
L0F63_005982	L0F63_005982	4332	6864	3909	11265	3744	3942
L0F63_005983	L0F63_005983	116	358	18	321	50	81
L0F63_005984	L0F63_005984	3974.311	4603.143	1742.097	4488.256	2517.673	4401.826
L0F63_005985	L0F63_005985	45	187	7	134	6	36
L0F63_005986	L0F63_005986	0	0	0	0	0	0
L0F63_005987	L0F63_005987	4082	17366	1773	19142	1648	3253
L0F63_005988	L0F63_005988	1	0	4	1	0	5
L0F63_005989	L0F63_005989	0	0	0	0	0	0
L0F63_005990	L0F63_005990	0	0	0	0	0	0
L0F63_005991	L0F63_005991	689	886	544	893	553	774
L0F63_005992	L0F63_005992	0	0	0	0	0	0
L0F63_005993	L0F63_005993	12396	8674	4508	7932	8257	12156
L0F63_005994	L0F63_005994	12197	14838	4883	20244	9729	12459
L0F63_005995	L0F63_005995	1397	4159	323	2000	1239	1252
L0F63_005996	L0F63_005996	0	0	0	0	0	0
L0F63_005997	L0F63_005997	32	13	16	4	2	6
L0F63_005998	L0F63_005998	218	113	126	85	18	69
L0F63_005999	L0F63_005999	24741	0	20269	4	14029	42113
L0F63_006000	L0F63_006000	1271	2223	258	1670	400	948
L0F63_006001	L0F63_006001	0	0	0	0	0	0
L0F63_006002	L0F63_006002	510	740	249	693	303	628
L0F63_006003	L0F63_006003	0	0	0	0	0	0
L0F63_006004	L0F63_006004	335	643	172	506	282	373
L0F63_006005	L0F63_006005	690	1147	184	1220	295	589
L0F63_006006	L0F63_006006	657	1543	63	1821	217	480
L0F63_006007	L0F63_006007	0	0	0	0	0	0
L0F63_006008	L0F63_006008	0	0	0	0	0	0
L0F63_006009	L0F63_006009	0	0	0	0	0	0
L0F63_006010	L0F63_006010	0	0	0	0	0	0
L0F63_006011	L0F63_006011	781	1689	303	1436	472	838
L0F63_006012	L0F63_006012	34	72	18	104	10	18
L0F63_006013	L0F63_006013	314	887	122	772	128	362
L0F63_006014	L0F63_006014	2090	7073	508	8581	1572	1707
L0F63_006015	L0F63_006015	19	57	8	64.906	8	15
L0F63_006016	L0F63_006016	358	295	259	295	240	383
L0F63_006017	L0F63_006017	1303	7797	930	11292	253	397
L0F63_006018	L0F63_006018	0	0	0	0	0	0
L0F63_006019	L0F63_006019	0	0	0	0	0	0
L0F63_006020	L0F63_006020	0	0	0	0	0	0
L0F63_006021	L0F63_006021	196	716	20	458	110	119
L0F63_006022	L0F63_006022	652	998	102	1218	222	483
L0F63_006023	L0F63_006023	0	0	0	0	0	0
L0F63_006024	L0F63_006024	1793	3959	338	8155	754	839
L0F63_006025	L0F63_006025	187	48	120	80	154	325
L0F63_006026	L0F63_006026	0	0	0	1	0	0
L0F63_006027	L0F63_006027	44	172	25	212	31	47
L0F63_006028	L0F63_006028	0	0	0	0	0	0
L0F63_006029	L0F63_006029	0	0	0	0	0	0
L0F63_006030	L0F63_006030	829	367	282	216	227	761
L0F63_006031	L0F63_006031	198	783	14	1276	40	74
L0F63_006032	L0F63_006032	0	0	0	0	0	0
L0F63_006033	L0F63_006033	0	0	0	0	0	0
L0F63_006034	L0F63_006034	471	1250	136	1687	254	401
L0F63_006035	L0F63_006035	624	1473	432	1269	308	626
L0F63_006036	L0F63_006036	8	11	2	14	2	9
L0F63_006037	L0F63_006037	1003	2694	394	2676	499	780
L0F63_006038	L0F63_006038	4	818.809	45.502	4243.76	18.404	2
L0F63_006039	L0F63_006039	935	2091	511	2777	764	637
L0F63_006040	L0F63_006040	456.001	22.939	16.598	9.844	87.785	10.87
L0F63_006041	L0F63_006041	0	0	0	0	0	0
L0F63_006042	L0F63_006042	341	1533	36	1224	169	146
L0F63_006043	L0F63_006043	1031	2272	1632	1693	830	1335
L0F63_006044	L0F63_006044	267.805	110.679	238	55	218.86	451.364
L0F63_006045	L0F63_006045	85	248	13	239	25	57
L0F63_006046	L0F63_006046	7050	14418	2430	17238	5813	6191
L0F63_006047	L0F63_006047	209	434	70	412	134	150
L0F63_006048	L0F63_006048	994	648	2987	550	647	1299
L0F63_006049	L0F63_006049	25781	37977	15384	33495	21506	30375
L0F63_006050	L0F63_006050	0	0	0	0	0	0
L0F63_006051	L0F63_006051	3521	6667	1094	9345	2373	2937
L0F63_006052	L0F63_006052	963	1406	420	1821	418	1004
L0F63_006053	L0F63_006053	0	0	0	0	0	0
L0F63_006054	L0F63_006054	1591	211	1131	70	987	1555
L0F63_006055	L0F63_006055	935	56821	56	5561	381	24
L0F63_006056	L0F63_006056	1330	123	755	244	1021	1426
L0F63_006057	L0F63_006057	746	84	492	146	595	728
L0F63_006058	L0F63_006058	689	1509	137	2849	352	351
L0F63_006059	L0F63_006059	0	0	0	0	0	0
L0F63_006060	L0F63_006060	0	7	1	9	32	0
L0F63_006061	L0F63_006061	0	0	0	0	0	0
L0F63_006062	L0F63_006062	16742	12590	6784	12693	8313	12684
L0F63_006063	L0F63_006063	103	71	10	119	14	26
L0F63_006064	L0F63_006064	14232	4362	4778	4679	8156	10738
L0F63_006065	L0F63_006065	14	54	11	48	16	16
L0F63_006066	L0F63_006066	2486	1	2489	2	1424	3384
L0F63_006067	L0F63_006067	1094	32428	141	57121	443	538
L0F63_006068	L0F63_006068	15368	7325	7995	14376.999	4004	11485
L0F63_006069	L0F63_006069	184	403	65	376	112	118
L0F63_006070	L0F63_006070	86	136	9	79	27	57
L0F63_006071	L0F63_006071	1229	1608	280	1371	627	1073
L0F63_006072	L0F63_006072	0	0	0	0	0	0
L0F63_006073	L0F63_006073	154	342	50	587	85	120
L0F63_006074	L0F63_006074	0	0	0	0	0	0
L0F63_006075	L0F63_006075	3312.553	20350.348	159.723	7510.153	175.995	1085.115
L0F63_006076	L0F63_006076	3572	12430	3192	31404	1199	1057
L0F63_006077	L0F63_006077	0	0	0	0	0	0
L0F63_006078	L0F63_006078	6085	6710	800	6378	4416	3457
L0F63_006079	L0F63_006079	113	427	19	347	42	91
L0F63_006080	L0F63_006080	577	6148	82	6093	124	285
L0F63_006081	L0F63_006081	0	0	0	0	0	0
L0F63_006082	L0F63_006082	3730	7410	569	7352	2214	2660
L0F63_006083	L0F63_006083	0	0	0	0	0	0
L0F63_006084	L0F63_006084	224	473	70	414	78	108
L0F63_006085	L0F63_006085	5493	7964	2034	7853	4610	4940
L0F63_006086	L0F63_006086	313	709	64	449	241	254
L0F63_006087	L0F63_006087	507	624	154	411	382	439
L0F63_006088	L0F63_006088	0	0	0	0	0	0
L0F63_006089	L0F63_006089	892	1588	259	1240	631	828
L0F63_006090	L0F63_006090	2404	0	1644	0	1331	4936
L0F63_006091	L0F63_006091	274	252	229	2020	198	236
L0F63_006092	L0F63_006092	2196	8820	707	14244	1419	1862
L0F63_006093	L0F63_006093	0	0	0	0	0	0
L0F63_006094	L0F63_006094	8	25	5	178	6	16
L0F63_006095	L0F63_006095	703	4264	160	3295	339	461
L0F63_006096	L0F63_006096	1385	3392	382	3111	968	1224
L0F63_006097	L0F63_006097	283	121	202	171	177	345
L0F63_006098	L0F63_006098	796	325	520	437	443	912
L0F63_006099	L0F63_006099	0	0	0	0	0	0
L0F63_006100	L0F63_006100	0	0	0	0	0	0
L0F63_006101	L0F63_006101	352	756	83	764	345	297
L0F63_006102	L0F63_006102	40	320	26	448	31	45
L0F63_006103	L0F63_006103	283	1131	114	1143	110	162
L0F63_006104	L0F63_006104	36	65	30	140	28	56
L0F63_006105	L0F63_006105	897	2039	46	2538	285	470
L0F63_006106	L0F63_006106	0	0	0	0	0	0
L0F63_006107	L0F63_006107	634	1200	260	1412	314	528
L0F63_006108	L0F63_006108	33	127	4	158	11	18
L0F63_006109	L0F63_006109	2591	3526	1517	1613	5985	3234
L0F63_006110	L0F63_006110	0	0	0	0	0	0
L0F63_006111	L0F63_006111	46	107	11	85	15	20
L0F63_006112	L0F63_006112	543	3304	312	2940	124	442
L0F63_006113	L0F63_006113	0	0	0	0	0	0
L0F63_006114	L0F63_006114	343	2230	190	2720	82	238
L0F63_006115	L0F63_006115	3762	4839	2343	7407	2784	4259
L0F63_006116	L0F63_006116	155	301	97	399	138	246
L0F63_006117	L0F63_006117	0	0	0	0	0	0
L0F63_006118	L0F63_006118	0	7	4	4	3	0
L0F63_006119	L0F63_006119	0	0	0	0	0	0
L0F63_006120	L0F63_006120	0	0	0	0	0	0
L0F63_006121	L0F63_006121	19	78	14	84	5	18
L0F63_006122	L0F63_006122	1654	3071	533	2702	2104	1363
L0F63_006123	L0F63_006123	16	29	6	42	2	7
L0F63_006124	L0F63_006124	1053	1988	269	2297	610	842
L0F63_006125	L0F63_006125	2826	2966	1171	3762	1506	2633
L0F63_006126	L0F63_006126	2273	4908	816	4705	1603	1736
L0F63_006127	L0F63_006127	0	0	0	0	0	0
L0F63_006128	L0F63_006128	456	685	204	794	395	473
L0F63_006129	L0F63_006129	359	419	230	459	270	369
L0F63_006130	L0F63_006130	0	4	0	2	1	0
L0F63_006131	L0F63_006131	0	0	0	0	0	0
L0F63_006132	L0F63_006132	0	1	0	0	2	0
L0F63_006133	L0F63_006133	993	2706	336	2617	597	620
L0F63_006134	L0F63_006134	7588	12504	5804	3618	2735	6354
L0F63_006135	L0F63_006135	0	0	0	0	0	0
L0F63_006136	L0F63_006136	0	0	0	0	0	0
L0F63_006137	L0F63_006137	291	498	154	622	61	263
L0F63_006138	L0F63_006138	737	2022	66	2260	202	274
L0F63_006139	L0F63_006139	777	676	642	735	566	913
L0F63_006140	L0F63_006140	350.945	211	48	483	143	204.941
L0F63_006141	L0F63_006141	1262	2769	638	2493	1130	1255
L0F63_006142	L0F63_006142	121.452	566.998	55	623.241	37.088	93
L0F63_006143	L0F63_006143	0	0	0	0	0	0
L0F63_006144	L0F63_006144	1	0	2	2	0	1
L0F63_006145	L0F63_006145	444	883	282	1136	191	456
L0F63_006146	L0F63_006146	212	746	23	1040	53	67
L0F63_006147	L0F63_006147	28	47.018	5	67	20	16
L0F63_006148	L0F63_006148	0	0	0	0	0	0
L0F63_006149	L0F63_006149	0	0	0	0	0	0
L0F63_006150	L0F63_006150	0	0	0	0	0	0
L0F63_006151	L0F63_006151	236	178	0	11	1	1
L0F63_006152	L0F63_006152	0	0	0	0	0	0
L0F63_006153	L0F63_006153	2457	1747	778	3380	1005	1982
L0F63_006154	L0F63_006154	4432	3701	999	3471	2815	4058
L0F63_006155	L0F63_006155	8543	47780	4710	50081	5586	5637
L0F63_006156	L0F63_006156	1285	4271	988	4323	1139	1439
L0F63_006157	L0F63_006157	1596	28637	54	27699	135	334
L0F63_006158	L0F63_006158	2218	106	1030	137	256	345
L0F63_006159	L0F63_006159	2	130	0	7	3	0
L0F63_006160	L0F63_006160	777	6691	140	3971	309	387
L0F63_006161	L0F63_006161	526	568	533	593	356	680
L0F63_006162	L0F63_006162	171	2872	70	955	71	131
L0F63_006163	L0F63_006163	501	2501	109	2099	126	270
L0F63_006164	L0F63_006164	803	661	364	783	474	930
L0F63_006165	L0F63_006165	187	488	62	366	117	151
L0F63_006166	L0F63_006166	559	1595	92	1740	235	312
L0F63_006167	L0F63_006167	3124	4821	1665	7264	2888	2484
L0F63_006168	L0F63_006168	0	0	0	0	0	0
L0F63_006169	L0F63_006169	113	247	132	261	78	93
L0F63_006170	L0F63_006170	1336	2782	151	2712	655	778
L0F63_006171	L0F63_006171	525	1299	103	1179	310	448
L0F63_006172	L0F63_006172	12	30	5	35	6	16
L0F63_006173	L0F63_006173	293	517	102	555	134	314
L0F63_006174	L0F63_006174	1.074	9.84	0	7.035	0	1.056
L0F63_006175	L0F63_006175	0	0	0	0	0	0
L0F63_006176	L0F63_006176	3.519	0	1.27	2.573	1.193	5.808
L0F63_006177	L0F63_006177	854	1611	293	1512	604	779
L0F63_006178	L0F63_006178	2485	2899	1855	3572	2302	3112
L0F63_006179	L0F63_006179	526	1535	129	1589	262	451
L0F63_006180	L0F63_006180	1	0	0	0	0	0
L0F63_006181	L0F63_006181	0	0	0	0	0	0
L0F63_006182	L0F63_006182	617	1189	270	1048	368	521
L0F63_006183	L0F63_006183	0	0	0	0	0	0
L0F63_006184	L0F63_006184	0	0	0	0	0	0
L0F63_006185	L0F63_006185	714	2211	332	2290	440	645
L0F63_006186	L0F63_006186	2	13	11	25	1	0
L0F63_006187	L0F63_006187	246	802	51	843	155	160
L0F63_006188	L0F63_006188	0	0	0	0	0	0
L0F63_006189	L0F63_006189	416	819	182	768	342	509
L0F63_006190	L0F63_006190	0	0	0	0	0	0
L0F63_006191	L0F63_006191	0	0	0	0	0	0
L0F63_006192	L0F63_006192	1027	1868	775	1425	464	795
L0F63_006193	L0F63_006193	0	0	0	0	0	0
L0F63_006194	L0F63_006194	0	0	0	0	0	0
L0F63_006195	L0F63_006195	2739	5259	2865	3848	2668	3954
L0F63_006196	L0F63_006196	0	0	0	0	0	0
L0F63_006197	L0F63_006197	3674	1436	2036	2017	2392	3461
L0F63_006198	L0F63_006198	0	0	0	0	0	0
L0F63_006199	L0F63_006199	1760	1230	198	952	798	1405
L0F63_006200	L0F63_006200	2	1	0	12	1	1
L0F63_006201	L0F63_006201	0	0	0	0	0	0
L0F63_006202	L0F63_006202	1139.396	2221.026	719.544	2212.296	885.643	1135.367
L0F63_006203	L0F63_006203	1246	4230	341	4047	842	995
L0F63_006204	L0F63_006204	189	464	56	1133	68	137
L0F63_006205	L0F63_006205	777	1871	118	1469	296	594
L0F63_006206	L0F63_006206	0	0	0	0	0	0
L0F63_006207	L0F63_006207	27	22	5	48	19	19
L0F63_006208	L0F63_006208	16	24	0	32	15	8
L0F63_006209	L0F63_006209	8188	7173	1977	4183	4462	9014
L0F63_006210	L0F63_006210	252	546	73	564	182	253
L0F63_006211	L0F63_006211	336	1664	86	1817	196	256
L0F63_006212	L0F63_006212	0	0	0	0	0	0
L0F63_006213	L0F63_006213	0	0	0	0	0	0
L0F63_006214	L0F63_006214	521	643	242	784	174	595
L0F63_006215	L0F63_006215	2724	3271	379	4295	1125	1691
L0F63_006216	L0F63_006216	0	0	0	0	0	0
L0F63_006217	L0F63_006217	22078.962	5292.989	20425.974	2970	25358.963	34741.96
L0F63_006218	L0F63_006218	36358	6015	30600	1279	27381	46966
L0F63_006219	L0F63_006219	6245	75	3855	82	5589	8437
L0F63_006220	L0F63_006220	0	0	0	0	0	0
L0F63_006221	L0F63_006221	0	0	0	0	0	0
L0F63_006222	L0F63_006222	6743.414	7800.233	2710.787	6859.603	2837.781	5751.722
L0F63_006223	L0F63_006223	125	452	14	280	67	73
L0F63_006224	L0F63_006224	399	1325	62	1030	213	287
L0F63_006225	L0F63_006225	573	1973	127	2397	171	501
L0F63_006226	L0F63_006226	68	220.115	13	256.894	30.003	57.818
L0F63_006227	L0F63_006227	15	57	2	87	6	7
L0F63_006228	L0F63_006228	61	223	13	91	43	66
L0F63_006229	L0F63_006229	7	6	1	2	13	5
L0F63_006230	L0F63_006230	0	0	0	0	0	0
L0F63_006231	L0F63_006231	1558	4081	411	3594	824	1226
L0F63_006232	L0F63_006232	147	297	35	271	62	133
L0F63_006233	L0F63_006233	0	0	0	0	0	0
L0F63_006234	L0F63_006234	8	30	0	23	3	4
L0F63_006235	L0F63_006235	7	105	46	33	0	0
L0F63_006236	L0F63_006236	3536	307	556	69	2669	2084
L0F63_006237	L0F63_006237	0	0	0	0	0	0
L0F63_006238	L0F63_006238	247	864	81	757	134	145
L0F63_006239	L0F63_006239	1199	981	292	1105	334	937
L0F63_006240	L0F63_006240	13.646	0	10.281	0	182	8.369
L0F63_006241	L0F63_006241	1333	3499	530	1950	854	1028
L0F63_006242	L0F63_006242	0	0	0	0	0	0
L0F63_006243	L0F63_006243	418	1235	45	1358	319	263
L0F63_006244	L0F63_006244	3	31	0	28	5	4
L0F63_006245	L0F63_006245	501	3852	39	3746	135	201
L0F63_006246	L0F63_006246	491	823	119	1059	329	363
L0F63_006247	L0F63_006247	0	0	0	0	0	0
L0F63_006248	L0F63_006248	0	0	2	0	1	2
L0F63_006249	L0F63_006249	30	37	5	79	6	16
L0F63_006250	L0F63_006250	579	1906	108	1939	399	538
L0F63_006251	L0F63_006251	394	243	361	381	224	650
L0F63_006252	L0F63_006252	242	579	74	544	133	229
L0F63_006253	L0F63_006253	8938	1810	5928	2107	7597	11440
L0F63_006254	L0F63_006254	1104	370	972	294	1150	1549
L0F63_006255	L0F63_006255	0	0	0	0	0	0
L0F63_006256	L0F63_006256	1336	4165	284	3095	737	1146
L0F63_006257	L0F63_006257	0	0	0	0	0	0
L0F63_006258	L0F63_006258	0	0	0	0	0	0
L0F63_006259	L0F63_006259	0	0	0	0	0	0
L0F63_006260	L0F63_006260	0	0	0	0	0	0
L0F63_006261	L0F63_006261	1170	243	924	284	953	1697
L0F63_006262	L0F63_006262	1962	2022	896	1799	1501	1995
L0F63_006263	L0F63_006263	1	0	0	0	0	0
L0F63_006264	L0F63_006264	2254	4542	1064	4155	1633	2130
L0F63_006265	L0F63_006265	1097	2555	225	2276	810	773
L0F63_006266	L0F63_006266	0	0	0	0	0	0
L0F63_006267	L0F63_006267	0	0	0	0	0	0
L0F63_006268	L0F63_006268	939	1249	478	1682	708	1067
L0F63_006269	L0F63_006269	0	0	0	0	0	0
L0F63_006270	L0F63_006270	557	2346	190	1800	346	477
L0F63_006271	L0F63_006271	2051	3990	287	4642	832	1528
L0F63_006272	L0F63_006272	370	838	54	1481	27	191
L0F63_006273	L0F63_006273	98	533	21	707	31	80
L0F63_006274	L0F63_006274	0	0	0	0	0	0
L0F63_006275	L0F63_006275	2826	2252	1336	2936	1803	3081
L0F63_006276	L0F63_006276	0	0	0	0	0	0
L0F63_006277	L0F63_006277	564.293	1197.435	228.4	1225.872	458.992	572.339
L0F63_006278	L0F63_006278	1007	2372	682	1738	603	1090
L0F63_006279	L0F63_006279	4	5	4	20	18	8
L0F63_006280	L0F63_006280	475	1068	151	973	261	460
L0F63_006281	L0F63_006281	430	1293	79	1663	134	391
L0F63_006282	L0F63_006282	11	18	6	14	8	7
L0F63_006283	L0F63_006283	0	0	0	0	0	0
L0F63_006284	L0F63_006284	0	0	0	0	0	0
L0F63_006285	L0F63_006285	4647	5996	783	9986	2980	3551
L0F63_006286	L0F63_006286	1130.35	3610.369	65	6394.984	204	390
L0F63_006287	L0F63_006287	0	0	0	0	0	0
L0F63_006288	L0F63_006288	0	0	0	0	0	0
L0F63_006289	L0F63_006289	0	0	0	0	0	0
L0F63_006290	L0F63_006290	1103	1754	358	1733	517	970
L0F63_006291	L0F63_006291	1916	2232	653	2307	1067	1999
L0F63_006292	L0F63_006292	347	672	144	682	264	365
L0F63_006293	L0F63_006293	0	0	0	0	0	0
L0F63_006294	L0F63_006294	0	0	0	0	0	0
L0F63_006295	L0F63_006295	6	11	9	17	64	3
L0F63_006296	L0F63_006296	0	0	0	0	0	0
L0F63_006297	L0F63_006297	3	1	1	2	5	7
L0F63_006298	L0F63_006298	1112	1830	278	1801	287	799
L0F63_006299	L0F63_006299	518	1758	215	1502	282	481
L0F63_006300	L0F63_006300	537	179	417	158	297	721
L0F63_006301	L0F63_006301	243	709	107	913	154	172
L0F63_006302	L0F63_006302	427	121	16	18	11	16
L0F63_006303	L0F63_006303	0	0	0	0	0	0
L0F63_006304	L0F63_006304	0	0	0	0	0	0
L0F63_006305	L0F63_006305	0	0	0	0	0	0
L0F63_006306	L0F63_006306	0	0	0	0	0	0
L0F63_006307	L0F63_006307	0	0	0	0	0	0
L0F63_006308	L0F63_006308	0	0	0	0	0	0
L0F63_006309	L0F63_006309	352	51	311	158	417	10
L0F63_006310	L0F63_006310	0	0	0	0	0	0
L0F63_006311	L0F63_006311	5	17	2	28	1	0
L0F63_006312	L0F63_006312	1	5	0	5	0	0
L0F63_006313	L0F63_006313	0	0	0	0	0	0
L0F63_006314	L0F63_006314	0	0	0	0	0	0
L0F63_006315	L0F63_006315	277	329	51	703	180	229
L0F63_006316	L0F63_006316	321	227	154	263	199	364
L0F63_006317	L0F63_006317	0	0	0	0	0	0
L0F63_006318	L0F63_006318	27	61	16	55	24	30
L0F63_006319	L0F63_006319	108	241	30	252	61	121
L0F63_006320	L0F63_006320	63	141	18	149	28	53
L0F63_006321	L0F63_006321	0	0	0	0	0	0
L0F63_006322	L0F63_006322	636	248	374	301	648	682
L0F63_006323	L0F63_006323	2301	897	1565	1247	3131	2370
L0F63_006324	L0F63_006324	0	0	0	0	0	0
L0F63_006325	L0F63_006325	67.721	59.302	54.429	122.688	61.278	42.155
L0F63_006326	L0F63_006326	239	1274	17	1062	61	125
L0F63_006327	L0F63_006327	11	149	13	241	0	1
L0F63_006328	L0F63_006328	0	0	0	0	0	0
L0F63_006329	L0F63_006329	0	0	0	0	0	0
L0F63_006330	L0F63_006330	1704	3971	663	3009	1147	1509
L0F63_006331	L0F63_006331	31	24	3	3	13	56
L0F63_006332	L0F63_006332	79	197	9	175	31	68
L0F63_006333	L0F63_006333	0	0	0	0	0	0
L0F63_006334	L0F63_006334	2879	5114	1353	5090	2394	2736
L0F63_006335	L0F63_006335	1220	1765	671	1733	915	1226
L0F63_006336	L0F63_006336	2830	9223	850	10457	1418	1908
L0F63_006337	L0F63_006337	93	154	34	130	47	57
L0F63_006338	L0F63_006338	24	82	11	62	14	18
L0F63_006339	L0F63_006339	1038	1627	555	2503	1148	974
L0F63_006340	L0F63_006340	116	389	17	391	64	78
L0F63_006341	L0F63_006341	560	594	266	593	377	559
L0F63_006342	L0F63_006342	3217.224	2012.944	740.009	2043.668	1555.778	2376.891
L0F63_006343	L0F63_006343	502	1444	195	1448	344	366
L0F63_006344	L0F63_006344	517	1112	107	842	249	330
L0F63_006345	L0F63_006345	71	210	13	211	53	43
L0F63_006346	L0F63_006346	2710	5944	1507	6947	2850	2519
L0F63_006347	L0F63_006347	1	28	0	1	0	0
L0F63_006348	L0F63_006348	0	0	0	0	0	0
L0F63_006349	L0F63_006349	0	0	0	0	0	0
L0F63_006350	L0F63_006350	524	1431	202	1570	351	373
L0F63_006351	L0F63_006351	66	208	45	177	57	54
L0F63_006352	L0F63_006352	894	1396	128	1707	274	611
L0F63_006353	L0F63_006353	705	769	183	421	617	468
L0F63_006354	L0F63_006354	178	550	55	515	98	119
L0F63_006355	L0F63_006355	9	4	3	8	6	9
L0F63_006356	L0F63_006356	998	1297	790	1373	1081	1147
L0F63_006357	L0F63_006357	1661	1973	578	1834	1319	1672
